scorer,contaminant,n,fraction,n_contaminating,repeats,im_size,detect,detect_lo,detect_hi,KS_mean
BRISQUE,imagenet64,4000,0.2,800,500,256,1.0,0.9923753814690964,0.9999999999999999,0.1867675
BRISQUE,imagenet64,4000,0.5,2000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.460619
BRISQUE,imagenet64,4000,1.0,4000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.9182215
BRISQUE,cifar100,100,0.0,0,500,256,0.04,0.026040593951356387,0.06097405509707471,0.11982
BRISQUE,cifar100,100,0.005,0,500,256,0.046,0.030844883399787512,0.06807827022627275,0.11666000000000001
BRISQUE,cifar100,100,0.01,1,500,256,0.034,0.02133433944461342,0.053771805026188516,0.11806
BRISQUE,cifar100,100,0.02,2,500,256,0.034,0.02133433944461342,0.053771805026188516,0.11798000000000002
BRISQUE,cifar100,100,0.05,5,500,256,0.034,0.02133433944461342,0.053771805026188516,0.11858000000000002
BRISQUE,cifar100,100,0.1,10,500,256,0.05,0.03409350665098192,0.07276865002683111,0.12048000000000002
BRISQUE,cifar100,100,0.2,20,500,256,0.044,0.029233737680341678,0.06571991441984218,0.11934
BRISQUE,cifar100,100,0.5,50,500,256,0.04,0.026040593951356387,0.06097405509707471,0.11982000000000002
BRISQUE,cifar100,100,1.0,100,500,256,0.076,0.05586871073410857,0.10259696578009747,0.12742
BRISQUE,cifar100,250,0.0,0,500,256,0.046,0.030844883399787512,0.06807827022627275,0.07536000000000001
BRISQUE,cifar100,250,0.005,1,500,256,0.048,0.03246497509125218,0.07042768006068446,0.07732000000000001
BRISQUE,cifar100,250,0.01,2,500,256,0.03,0.018263049234083534,0.04890409218496562,0.07460000000000001
BRISQUE,cifar100,250,0.02,5,500,256,0.052,0.03573001990962654,0.07510163829406287,0.075136
BRISQUE,cifar100,250,0.05,12,500,256,0.034,0.02133433944461342,0.053771805026188516,0.07662400000000001
BRISQUE,cifar100,250,0.1,25,500,256,0.048,0.03246497509125218,0.07042768006068446,0.077048
BRISQUE,cifar100,250,0.2,50,500,256,0.062,0.04401893261361028,0.08666023321946106,0.07764000000000001
BRISQUE,cifar100,250,0.5,125,500,256,0.054,0.03737409848513375,0.07742706124443205,0.07848000000000001
BRISQUE,cifar100,250,1.0,250,500,256,0.118,0.09259259259259259,0.14923261596501758,0.089792
BRISQUE,cifar100,500,0.0,0,500,256,0.056,0.03902536261505807,0.07974529864038413,0.054492000000000006
BRISQUE,cifar100,500,0.005,2,500,256,0.046,0.030844883399787512,0.06807827022627275,0.05173200000000001
BRISQUE,cifar100,500,0.01,5,500,256,0.038,0.024459922123289107,0.0585852253992656,0.053072
BRISQUE,cifar100,500,0.02,10,500,256,0.078,0.057581071819524224,0.10485410622055823,0.054964000000000006
BRISQUE,cifar100,500,0.05,25,500,256,0.056,0.03902536261505807,0.07974529864038413,0.054504000000000004
BRISQUE,cifar100,500,0.1,50,500,256,0.062,0.04401893261361028,0.08666023321946106,0.055516
BRISQUE,cifar100,500,0.2,100,500,256,0.074,0.05416087387750307,0.10033530111082659,0.05589200000000001
BRISQUE,cifar100,500,0.5,250,500,256,0.11,0.08549101658817662,0.140456185865928,0.062076
BRISQUE,cifar100,500,1.0,500,500,256,0.256,0.21970707865540234,0.29601373518767854,0.072116
BRISQUE,cifar100,1000,0.0,0,500,256,0.048,0.03246497509125218,0.07042768006068446,0.03852400000000001
BRISQUE,cifar100,1000,0.005,5,500,256,0.064,0.045695733565557124,0.08895293379339062,0.03896000000000001
BRISQUE,cifar100,1000,0.01,10,500,256,0.054,0.03737409848513375,0.07742706124443205,0.038298
BRISQUE,cifar100,1000,0.02,20,500,256,0.042,0.027632099334746148,0.06335205123956134,0.03772800000000001
BRISQUE,cifar100,1000,0.05,50,500,256,0.05,0.03409350665098192,0.07276865002683111,0.037902
BRISQUE,cifar100,1000,0.1,100,500,256,0.076,0.05586871073410857,0.10259696578009747,0.04033
BRISQUE,cifar100,1000,0.2,200,500,256,0.06,0.042348086000950205,0.08436157830624476,0.0403
BRISQUE,cifar100,1000,0.5,500,500,256,0.166,0.13595723820567882,0.20113600697296466,0.047222
BRISQUE,cifar100,1000,1.0,1000,500,256,0.512,0.4682614535997027,0.5555555555555556,0.061802
BRISQUE,cifar100,2000,0.0,0,500,256,0.048,0.03246497509125218,0.07042768006068446,0.027058
BRISQUE,cifar100,2000,0.005,10,500,256,0.068,0.04906621332682857,0.09352145708387197,0.027885
BRISQUE,cifar100,2000,0.01,20,500,256,0.042,0.027632099334746148,0.06335205123956134,0.026918
BRISQUE,cifar100,2000,0.02,40,500,256,0.058,0.040683464783922846,0.08205669799739573,0.027989000000000003
BRISQUE,cifar100,2000,0.05,100,500,256,0.064,0.045695733565557124,0.08895293379339062,0.028097
BRISQUE,cifar100,2000,0.1,200,500,256,0.08,0.05929780247392154,0.1071068770920373,0.029155
BRISQUE,cifar100,2000,0.2,400,500,256,0.106,0.08195666053446124,0.1360515388678906,0.030817999999999998
BRISQUE,cifar100,2000,0.5,1000,500,256,0.382,0.3404638838756496,0.42533552609764363,0.039960999999999997
BRISQUE,cifar100,2000,1.0,2000,500,256,0.874,0.842031642241812,0.9002651430970722,0.05597
BRISQUE,cifar100,4000,0.0,0,500,256,0.044,0.029233737680341678,0.06571991441984218,0.019386499999999997
BRISQUE,cifar100,4000,0.005,20,500,256,0.03,0.018263049234083534,0.04890409218496562,0.0194345
BRISQUE,cifar100,4000,0.01,40,500,256,0.05,0.03409350665098192,0.07276865002683111,0.019617
BRISQUE,cifar100,4000,0.02,80,500,256,0.03,0.018263049234083534,0.04890409218496562,0.019366
BRISQUE,cifar100,4000,0.05,200,500,256,0.056,0.03902536261505807,0.07974529864038413,0.020512999999999997
BRISQUE,cifar100,4000,0.1,400,500,256,0.1,0.07667718662472012,0.1294225082000026,0.021776999999999998
BRISQUE,cifar100,4000,0.2,800,500,256,0.178,0.14696436225520904,0.2139458920786927,0.02471
BRISQUE,cifar100,4000,0.5,2000,500,256,0.714,0.6728760546154563,0.7518606086533169,0.034796
BRISQUE,cifar100,4000,1.0,4000,500,256,1.0,0.9923753814690964,0.9999999999999999,0.05304
